date,sh_volume,vix_close,target_5d,target_21d
2005-09-26,3618340659.0,13.04,19444498888.0,85951032055.0
2005-09-27,3665592736.0,12.76,20253876225.0,86686228900.0
2005-09-28,3930134932.0,12.63,20872744175.0,86977471859.0
2005-09-29,4041209446.0,12.24,21825565341.0,87271118797.0
2005-09-30,3818047298.0,11.92,21634643128.0,88028205317.0
2005-10-03,3989514476.0,12.46,21289475608.0,88489739242.0
2005-10-04,4474970073.0,13.2,20996787612.0,88947775011.0
2005-10-05,4549002882.0,14.55,21045390683.0,89493354058.0
2005-10-06,4994030612.0,14.96,20257125232.0,88322732855.0
2005-10-07,3627125085.0,14.59,20411838753.0,88508614640.0
2005-10-10,3644346956.0,15.55,20131609073.0,88477432160.0
2005-10-11,4182282077.0,15.63,19723137867.0,88176777698.0
2005-10-12,4597605953.0,16.22,19802996980.0,87970525299.0
2005-10-13,4205765161.0,16.47,20124188808.0,87025373750.0
2005-10-14,3781838606.0,14.87,20653211198.0,86683413218.0
2005-10-17,3364117276.0,14.67,21098235866.0,87439961364.0
2005-10-18,3773810871.0,15.33,21311637615.0,87599586582.0
2005-10-19,4677465066.0,13.5,21034962130.0,87117184524.0
2005-10-20,4526956989.0,16.11,20729383032.0,87123045657.0
2005-10-21,4310860996.0,16.13,20753378420.0,86669236012.0
2005-10-24,3809141944.0,14.74,21519370294.0,87076753978.0
2005-10-25,3987212620.0,14.53,21983206075.0,86730164789.0
2005-10-26,4400789581.0,14.59,22515422336.0,83713989820.0
2005-10-27,4221377891.0,16.02,23388626374.0,83133316069.0
2005-10-28,4334856384.0,14.25,22877179399.0,82886803389.0
2005-10-31,4575133818.0,15.32,22115052451.0,82708069327.0
2005-11-01,4451048401.0,14.85,21277168526.0,83014870363.0
2005-11-02,4933005842.0,13.48,20225790299.0,82029902986.0
2005-11-03,5094581929.0,13.0,19522561924.0,81010606180.0
2005-11-04,3823409409.0,13.17,18959766127.0,81177336805.0
2005-11-07,3813006870.0,13.1,18586637331.0,81298677887.0
2005-11-08,3613164476.0,13.08,19094138277.0,81877238965.0
2005-11-09,3881627615.0,12.8,19145946751.0,81619385113.0
2005-11-10,4391353554.0,11.9,18949656205.0,80862372693.0
2005-11-11,3260613612.0,11.63,20221860715.0,81984652845.0
2005-11-14,3439878074.0,12.18,20639033992.0,82512301518.0
2005-11-15,4120665422.0,12.23,20735028480.0,82413087688.0
2005-11-16,3933436089.0,12.26,20442215822.0,83830980940.0
2005-11-17,4195063008.0,11.25,17631767426.0,83665272957.0
2005-11-18,4532818122.0,11.12,16739653444.0,82935886142.0
2005-11-21,3857051351.0,10.82,16970945797.0,82847966198.0
2005-11-22,4216659910.0,10.6,17150685643.0,82065159254.0
2005-11-23,3640623431.0,10.96,18267911649.0,80720247815.0
2005-11-25,1384614612.0,10.88,20831335502.0,82177295588.0
2005-11-28,3640704140.0,11.84,21265916485.0,81253984355.0
2005-11-29,4088343704.0,11.89,21167712815.0,79808243042.0
2005-11-30,4396399756.0,12.06,20705661011.0,78256364288.0
2005-12-01,4757849437.0,11.24,20139537128.0,78152947740.0
2005-12-02,3948038465.0,11.01,19815272426.0,78696307372.0
2005-12-05,4075285123.0,11.6,19374328437.0,79057041187.0
2005-12-06,3990140034.0,11.52,19767082167.0,79857000220.0
2005-12-07,3934347952.0,12.18,19800260962.0,80262792913.0
2005-12-08,4191725554.0,12.21,19629987000.0,80492749441.0
2005-12-09,3623773763.0,11.69,21357542578.0,81704297376.0
2005-12-12,3634341134.0,11.47,21752556469.0,82458150142.0
2005-12-13,4382893764.0,11.11,21173094012.0,82076012774.0
2005-12-14,3967526747.0,10.48,20974698672.0,82086629832.0
2005-12-15,4021451592.0,10.73,20387100046.0,82697342924.0
2005-12-16,5351329341.0,10.68,17331482697.0,82230032004.0
2005-12-19,4029355025.0,11.38,16143790057.0,83456405433.0
2005-12-20,3803431307.0,11.19,15057751657.0,83899862956.0
2005-12-21,3769131407.0,10.81,13931222641.0,84877950905.0
2005-12-22,3433852966.0,10.29,13341890677.0,86315202981.0
2005-12-23,2295711992.0,10.27,15700611574.0,89431192851.0
2005-12-27,2841662385.0,11.57,17350347286.0,91627186446.0
2005-12-28,2717392907.0,11.35,19068973317.0,93222290389.0
2005-12-29,2642602391.0,11.61,21216469993.0,95695994079.0
2005-12-30,2844521002.0,12.07,22712089636.0,97793736108.0
2006-01-03,4654432889.0,11.14,22479338829.0,98087484257.0
2006-01-04,4491398097.0,11.37,22823262430.0,98237647689.0
2006-01-05,4436018938.0,11.31,22775437392.0,97786980060.0
2006-01-06,4790099067.0,11.0,21986094721.0,97600879948.0
2006-01-09,4340140645.0,11.13,21624097881.0,97984328183.0
2006-01-10,4421682082.0,10.86,21834580483.0,98372046866.0
2006-01-11,4835321698.0,10.94,21883277206.0,97943116277.0
2006-01-12,4388193900.0,11.2,22750811760.0,97129370232.0
2006-01-13,4000756396.0,11.23,22996944194.0,97468102291.0
2006-01-17,3978143805.0,11.91,23766019745.0,97684970904.0
2006-01-18,4632164684.0,12.25,24004960103.0,97338829762.0
2006-01-19,4884018421.0,11.98,24532643544.0,96540964334.0
2006-01-20,5255728454.0,14.56,24314571070.0,95218612400.0
2006-01-23,4246888830.0,13.93,24380179090.0,95082254864.0
2006-01-24,4747219356.0,13.31,24749265815.0,94304187669.0
2006-01-25,4871105042.0,12.87,24820423804.0,93038194451.0
2006-01-26,5411701862.0,12.42,24356902980.0,91415296613.0
2006-01-27,5037655980.0,11.97,23960808529.0,91025745732.0
2006-01-30,4312496850.0,12.39,23633662988.0,91309527746.0
2006-01-31,5116306081.0,12.95,23121355862.0,90864166278.0
2006-02-01,4942263031.0,12.36,22902681711.0,90583503025.0
2006-02-02,4948181038.0,13.23,22763901438.0,90191446155.0
2006-02-03,4641561529.0,12.96,22528731018.0,89822692349.0
2006-02-06,3985351309.0,13.04,22117827564.0,90501608989.0
2006-02-07,4603998955.0,13.59,21853317064.0,90048715713.0
2006-02-08,4723588880.0,12.83,21324740602.0,89255357847.0
2006-02-09,4809400765.0,13.12,20801363379.0,88245639000.0
2006-02-10,4406391109.0,12.87,20481125263.0,88021848241.0
2006-02-13,3574447855.0,13.35,20840053928.0,88901961432.0
2006-02-14,4339488455.0,12.25,20611096767.0,89291933462.0
2006-02-15,4195012418.0,12.31,20385236510.0,90322038331.0
2006-02-16,4286023542.0,11.48,19704324792.0,90139784319.0
2006-02-17,4086152993.0,12.01,19406975823.0,90683632727.0
2006-02-21,3933376520.0,12.41,20121704402.0,91015031202.0
2006-02-22,4110531294.0,11.88,20607451972.0,90932279531.0
2006-02-23,3969152161.0,11.87,21309244424.0,91314598177.0
2006-02-24,3605111824.0,11.46,22365732378.0,91660657167.0
2006-02-27,3788804024.0,11.59,23133052522.0,92097511126.0
2006-02-28,4648105099.0,12.34,22757755146.0,92096193879.0
2006-03-01,4596278864.0,11.54,22825744231.0,92026014061.0
2006-03-02,4670944613.0,11.72,22305905297.0,91637087930.0
2006-03-03,4661599778.0,11.96,21574536533.0,91517910414.0
2006-03-06,4556124168.0,12.74,20818094283.0,91283534475.0
2006-03-07,4272807723.0,12.66,20727886910.0,91485037596.0
2006-03-08,4664267949.0,12.32,20518180007.0,91383066808.0
2006-03-09,4151105679.0,12.68,21096534813.0,91403791708.0
2006-03-10,3930231014.0,11.85,22391421086.0,91351580164.0
2006-03-13,3799681918.0,11.37,22695508698.0,92002212904.0
2006-03-14,4182600350.0,10.74,23142909749.0,91367275462.0
2006-03-15,4454561046.0,11.35,22953123698.0,90386949417.0
2006-03-16,4729460485.0,11.98,22251442836.0,89308384952.0
2006-03-17,5225117287.0,12.12,21377796356.0,89006815025.0
2006-03-20,4103769530.0,11.79,21225197640.0,89629454015.0
2006-03-21,4630001401.0,11.62,20820854222.0,89786931816.0
2006-03-22,4264774995.0,11.21,21202867079.0,90362022785.0
2006-03-23,4027779623.0,11.17,21701186502.0,90581741599.0
2006-03-24,4351470807.0,11.19,21631734177.0,91022266106.0
2006-03-27,3951170814.0,11.46,22222985625.0,91759830309.0
2006-03-28,4225657983.0,11.58,22319075871.0,93097883311.0
2006-03-29,4646787852.0,10.95,22146598863.0,93591822121.0
2006-03-30,4526099046.0,11.57,22182796978.0,93696028371.0
2006-03-31,4282018482.0,11.39,22072609075.0,94033365627.0
2006-04-03,4542422262.0,11.57,21408206283.0,94218606091.0
2006-04-04,4321748229.0,11.14,21536772712.0,94453492274.0
2006-04-05,4474310844.0,11.13,20610124776.0,94398023989.0
2006-04-06,4562297161.0,11.45,19522062616.0,93852583223.0
2006-04-07,4171830579.0,12.26,19001128057.0,93860359846.0
2006-04-10,3878019470.0,12.19,20046655947.0,94385809999.0
2006-04-11,4450314658.0,13.0,20322749809.0,95037720512.0
2006-04-12,3547662908.0,12.76,21562566103.0,96414804864.0
2006-04-13,3474235001.0,12.38,22928197066.0,97579628377.0
2006-04-17,3650896020.0,12.58,23524799483.0,98422691909.0
2006-04-18,4923547360.0,11.4,23393247437.0,98832971837.0
2006-04-19,4726408520.0,11.32,23355573934.0,98777172582.0
2006-04-20,4787479202.0,11.64,24131805717.0,99657091230.0
2006-04-21,4839865964.0,11.59,24432666415.0,100051952426.0
2006-04-24,4247498437.0,11.75,24815473274.0,100687159840.0
2006-04-25,4791995314.0,11.75,24642833698.0,101675008353.0
2006-04-26,4688735017.0,11.76,24681761407.0,101481535126.0
2006-04-27,5563710985.0,11.84,23674684834.0,99366927944.0
2006-04-28,5140726662.0,11.59,22952800731.0,98163637125.0
2006-05-01,4630305296.0,12.54,22339351830.0,98541745147.0
2006-05-02,4619355738.0,11.99,21899603294.0,98557930592.0
2006-05-03,4727662726.0,11.99,21575410191.0,98081938493.0
2006-05-04,4556634412.0,11.86,22121000950.0,97674850602.0
2006-05-05,4418842559.0,11.62,22626905651.0,98139884834.0
2006-05-08,4016856395.0,12.0,23249107770.0,98764954261.0
2006-05-09,4179607202.0,11.99,23563460120.0,101153255269.0
2006-05-10,4403469623.0,11.78,24493817785.0,100822081347.0
2006-05-11,5102225171.0,12.49,24062201879.0,99920568194.0
2006-05-12,4924747260.0,14.19,24804852469.0,100784746071.0
2006-05-15,4639058514.0,13.57,25400521115.0,101028104595.0
2006-05-16,4493959552.0,13.35,25789267414.0,101655436433.0
2006-05-17,5333827288.0,16.26,26235283953.0,101676867491.0
2006-05-18,4670609265.0,16.99,26059936478.0,101008675766.0
2006-05-19,5667397850.0,17.18,23841642431.0,99287770002.0
2006-05-22,5234727160.0,17.72,22544351114.0,98416562354.0
2006-05-23,4882705851.0,18.26,22670058581.0,97426014966.0
2006-05-24,5779843827.0,17.36,21525755937.0,95309879697.0
2006-05-25,4495261790.0,15.5,21282164774.0,94211960262.0
2006-05-26,3449103803.0,14.26,21982607492.0,94948662208.0
2006-05-30,3937435843.0,18.66,22929048440.0,94849329213.0
2006-05-31,5008413318.0,16.44,22562560944.0,94845584528.0
2006-06-01,4635541183.0,14.52,24494927971.0,97033405006.0
2006-06-02,4251670627.0,14.32,24315553045.0,94683949356.0
2006-06-05,4149546521.0,16.65,24366718542.0,94372128869.0
2006-06-06,4883876791.0,17.34,25271766888.0,93270961392.0
2006-06-07,4641925822.0,17.8,25512258104.0,92526707325.0
2006-06-08,6567908210.0,18.35,24065641284.0,89502861864.0
2006-06-09,4072295701.0,18.12,25348603929.0,89869010360.0
2006-06-12,4200712018.0,20.96,25150309451.0,89773329884.0
2006-06-13,5788925137.0,23.81,23307876400.0,88733058039.0
2006-06-14,4882417038.0,21.46,22788978874.0,88218526649.0
2006-06-15,5121291390.0,15.9,21559845947.0,86876031994.0
2006-06-16,5355258346.0,17.25,19868296159.0,86147128052.0
2006-06-19,4002417540.0,17.83,19263220974.0,87356458355.0
2006-06-20,3946492086.0,16.69,19502534637.0,88066494411.0
2006-06-21,4363519512.0,15.52,18977117973.0,88853519685.0
2006-06-22,3892158463.0,15.88,20089628143.0,89328440799.0
2006-06-23,3663708558.0,15.89,23249281246.0,90273337307.0
2006-06-26,3397342355.0,15.62,21754153868.0,91760236607.0
2006-06-27,4185805749.0,16.4,21406074153.0,92526621748.0
2006-06-28,3838102848.0,15.79,21350680619.0,93083971198.0
2006-06-29,5004668633.0,13.03,20243683741.0,92145530661.0
2006-06-30,6823361661.0,13.08,16964384829.0,89588496151.0
2006-07-03,1902214977.0,13.05,19500614049.0,92226755234.0
2006-07-05,3837726034.0,14.15,19767919557.0,93097710399.0
2006-07-06,3782709314.0,13.65,20733863535.0,93823268051.0
2006-07-07,3897671755.0,13.97,21204077428.0,93503691760.0
2006-07-10,3544062749.0,14.02,21438811414.0,94363743209.0
2006-07-11,4438444197.0,13.14,21626721621.0,94726099408.0
2006-07-12,4105031542.0,14.49,22733437922.0,94812659857.0
2006-07-13,4748653292.0,17.79,22641312772.0,93552848297.0
2006-07-14,4367885648.0,18.05,23423971910.0,92858605737.0
2006-07-17,3778796735.0,18.64,24012254752.0,93239427701.0
2006-07-18,4626354404.0,17.74,23994505414.0,93321698831.0
2006-07-19,5211747843.0,15.55,23666999226.0,92541315116.0
2006-07-20,4656528142.0,16.21,23962661974.0,91709848449.0
2006-07-21,5150544786.0,17.4,23207569486.0,89751416852.0
2006-07-24,4367079577.0,14.98,22906718005.0,88964916361.0
2006-07-25,4608605066.0,14.85,22564440090.0,87827068157.0
2006-07-26,4884241655.0,14.62,22220672495.0,86402931392.0
2006-07-27,4952190890.0,14.94,21977162804.0,84473989551.0
2006-07-28,4395452298.0,14.33,22089977472.0,83319856665.0
2006-07-31,4066228096.0,14.95,21601844840.0,83067975335.0
2006-08-01,4266327151.0,15.05,21739631887.0,82559752391.0
2006-08-02,4540474060.0,14.34,21999958223.0,81868763906.0
2006-08-03,4708681199.0,14.46,21482869015.0,80338760393.0
2006-08-04,4508266966.0,14.34,20463443781.0,79737223101.0
2006-08-07,3578095464.0,15.23,20558991405.0,80346962400.0
2006-08-08,4404114198.0,15.23,20314495906.0,80170708542.0
2006-08-09,4800800396.0,15.2,20222321044.0,79013224271.0
2006-08-10,4191591991.0,14.46,20462093181.0,79167834133.0
2006-08-11,3488841732.0,14.3,20798312924.0,80611043804.0
2006-08-14,3673643088.0,14.26,20316783025.0,81539098557.0
2006-08-15,4159618699.0,13.42,19737743412.0,81645301537.0
2006-08-16,4708625534.0,12.41,18499874740.0,82728249677.0
2006-08-17,4431364128.0,12.24,17528615502.0,82673539875.0
2006-08-18,3825061475.0,11.64,16726803076.0,83400968743.0
2006-08-21,3192113189.0,12.22,16776009299.0,85008368639.0
2006-08-22,3580579086.0,12.19,17009776979.0,86096612287.0
2006-08-23,3470756862.0,12.4,17297124324.0,86509276855.0
2006-08-24,3460104890.0,12.4,17686505009.0,87697454232.0
2006-08-25,3023249049.0,12.31,17841933646.0,89544396459.0
2006-08-28,3241319412.0,12.18,18507343908.0,91178640313.0
2006-08-29,3814346766.0,12.28,18880831905.0,91674119771.0
2006-08-30,3758104207.0,12.22,19350588038.0,92089497021.0
2006-08-31,3849485575.0,12.31,19144418588.0,92272894845.0
2006-09-01,3178677686.0,11.96,20311942755.0,93821867770.0
2006-09-05,3906729674.0,12.63,21337264484.0,95235389766.0
2006-09-06,4187834763.0,13.74,21751127562.0,95883605262.0
2006-09-07,4227860340.0,13.88,21789088901.0,95912941420.0
2006-09-08,3643316125.0,13.16,23937346450.0,95809377972.0
2006-09-11,4346201853.0,12.99,23967798923.0,95747195210.0
2006-09-12,4932051403.0,11.92,23588237863.0,95469048996.0
2006-09-13,4601697841.0,11.18,23786053107.0,95448573633.0
2006-09-14,4265821679.0,11.55,24189054162.0,95680101239.0
2006-09-15,5791573674.0,11.76,22280901918.0,94112702288.0
2006-09-18,4376654326.0,11.78,22552529859.0,94479780677.0
2006-09-19,4552490343.0,11.98,22870230792.0,94792885345.0
2006-09-20,4799513085.0,11.39,22946280973.0,94685510493.0
2006-09-21,4668822734.0,12.25,22587284463.0,94538825533.0
2006-09-22,3883421430.0,12.59,22877344490.0,95038455794.0
2006-09-25,4648282267.0,12.12,22261945622.0,95208675026.0
2006-09-26,4870191276.0,11.53,22119404957.0,95465709375.0
2006-09-27,4875563266.0,11.58,22564093361.0,95821940397.0
2006-09-28,4309826224.0,11.72,23090317396.0,96267317784.0
2006-09-29,4173481457.0,11.98,23174032437.0,96130287671.0
2006-10-02,4032883399.0,12.57,22680901715.0,96888474737.0
2006-10-03,4727650611.0,12.24,22237270195.0,97192716937.0
2006-10-04,5320251670.0,11.86,21570923714.0,96573051740.0
2006-10-05,4836050259.0,11.98,21316095933.0,96082819192.0
2006-10-06,4257196498.0,11.56,21556248720.0,96316615043.0
2006-10-09,3539752677.0,11.68,22240670766.0,97636996140.0
2006-10-10,4284019091.0,11.52,22700384390.0,98436331689.0
2006-10-11,4653905189.0,11.62,22912074212.0,99356043136.0
2006-10-12,4581222478.0,11.09,23022989967.0,98910796600.0
2006-10-13,4497349285.0,10.75,23047778456.0,98623751339.0
2006-10-16,4224174723.0,11.09,23206655424.0,99451204473.0
2006-10-17,4743732715.0,11.73,23281424208.0,99855828471.0
2006-10-18,4865595011.0,11.34,23543054822.0,99954941123.0
2006-10-19,4692138233.0,10.9,24082710877.0,99784729597.0
2006-10-20,4522137774.0,10.63,24315776714.0,99602013597.0
2006-10-23,4383051691.0,11.08,23969176367.0,99592594401.0
2006-10-24,4818501499.0,10.78,23941745333.0,98681382598.0
2006-10-25,5127225625.0,10.66,23846412519.0,95108371116.0
2006-10-26,5231794288.0,10.56,23315204704.0,94605666836.0
2006-10-27,4755203611.0,10.8,22905818804.0,94508373857.0
2006-10-30,4036451344.0,11.2,23360359809.0,95203692700.0
2006-10-31,4791070465.0,11.1,23429423118.0,96619602462.0
2006-11-01,5031892811.0,11.51,23480884947.0,96466050504.0
2006-11-02,4700586473.0,11.42,24353915110.0,96586314822.0
2006-11-03,4345817711.0,11.16,24144073341.0,97095903840.0
2006-11-06,4490992349.0,11.16,23863385016.0,97290924634.0
2006-11-07,4860133774.0,11.09,24054879099.0,97308460189.0
2006-11-08,5083354640.0,10.75,24119881172.0,96544117325.0
2006-11-09,5573616636.0,11.01,23510972199.0,95169541644.0
2006-11-10,4135975942.0,10.79,23896922964.0,95771679137.0
2006-11-13,4210304024.0,10.86,24026040714.0,96022651323.0
2006-11-14,5051627857.0,10.5,23348045352.0,95744359875.0
2006-11-15,5148356713.0,10.31,22106978335.0,96394560730.0
2006-11-16,4964707663.0,10.16,18696484815.0,95977621263.0
2006-11-17,4521926707.0,10.05,18903648116.0,96211677538.0
2006-11-20,4339421774.0,9.97,19222136974.0,96093639352.0
2006-11-21,4373632495.0,9.9,19580274666.0,95828637521.0
2006-11-22,3907289696.0,10.14,21879965197.0,94914721798.0
2006-11-24,1554214143.0,10.73,25204091907.0,95726489591.0
2006-11-27,4729090008.0,12.3,25295852690.0,93927267144.0
2006-11-28,4657910632.0,11.62,25493348787.0,92085422244.0
2006-11-29,4731770187.0,10.83,25447591743.0,90455340508.0
2006-11-30,6206980227.0,10.91,24118280845.0,90275539038.0
2006-12-01,4878340853.0,11.66,23558951768.0,90748071504.0
2006-12-04,4820850791.0,11.23,22937141932.0,91073843412.0
2006-12-05,4855406729.0,11.27,22819848638.0,90965373131.0
2006-12-06,4686013143.0,11.33,22595111705.0,91616168442.0
2006-12-07,4877669329.0,12.67,22490778785.0,91912693141.0
2006-12-08,4319011776.0,12.07,23970324577.0,92986827614.0
2006-12-11,4199040955.0,10.71,24319051818.0,93765379946.0
2006-12-12,4738113435.0,10.65,24336921365.0,93908728124.0
2006-12-13,4461276210.0,10.18,24097028743.0,94572519786.0
2006-12-14,4773336409.0,9.97,23432322998.0,95230852565.0
2006-12-15,5798557568.0,10.05,20627139403.0,94338680705.0
2006-12-18,4547768196.0,10.6,18445353143.0,94477687824.0
2006-12-19,4755982982.0,10.3,16619237722.0,94865106070.0
2006-12-20,4221383588.0,10.26,15213919866.0,95777907524.0
2006-12-21,4108630664.0,10.53,14206977653.0,97060981072.0
2006-12-22,2993373973.0,11.36,17240782437.0,98827962256.0
2006-12-26,2365981936.0,11.26,20225673820.0,101172438605.0
2006-12-27,2929867561.0,10.64,22442428958.0,102806258323.0
2006-12-28,2816065732.0,10.99,24373299674.0,105265049038.0
2006-12-29,3101688451.0,11.56,26608419677.0,107376438029.0
2007-01-03,6027178757.0,12.04,25755434948.0,105838869707.0
2007-01-04,5350873319.0,11.51,25797707878.0,104917082944.0
2007-01-05,5146622699.0,12.14,25628678466.0,104570424031.0
2007-01-08,4746936448.0,12.0,25763203631.0,104697184864.0
2007-01-09,5336808454.0,11.91,25551463049.0,104193813793.0
2007-01-10,5174194028.0,11.47,25808938209.0,104172914684.0
2007-01-11,5393146249.0,10.87,25322177668.0,103076678990.0
2007-01-12,4977593287.0,10.15,25031359696.0,102612735922.0
2007-01-16,4881461613.0,10.74,25293299311.0,102674986596.0
2007-01-17,5125067872.0,10.59,25302416481.0,102070794574.0
2007-01-18,5431669188.0,10.85,25262451505.0,100963357256.0
2007-01-19,4906385708.0,10.4,25116420954.0,100657257012.0
2007-01-22,4686775315.0,10.77,25140103924.0,100670916326.0
2007-01-23,5143401228.0,10.34,24560389975.0,100238098407.0
2007-01-24,5134185042.0,9.89,24701061380.0,99733766604.0
2007-01-25,5391704212.0,11.22,24522434610.0,99096377755.0
2007-01-26,4760355157.0,11.13,24251689888.0,101638403800.0
2007-01-29,4710458285.0,11.45,23970318159.0,103514069142.0
2007-01-30,4563687279.0,10.96,24206594666.0,105370612237.0
2007-01-31,5274856447.0,10.42,23805435500.0,105807101508.0
2007-02-01,5213077442.0,10.31,23425795441.0,106393151560.0
