date,total_sh_volume,total_dollar_volume,vix_close,target_volume
2005-08-19,2821588131.0,81672407347.5616,13.42,90116791492.8362
2005-08-22,3050797840.0,90116791492.8362,13.42,88526602278.17606
2005-08-23,3099580089.0,88526602278.17606,13.34,101822281192.06006
2005-08-24,3764871376.0,101822281192.06006,14.17,80997284176.35391
2005-08-25,2941462019.0,80997284176.35391,13.73,79206263514.4229
2005-08-26,2853256291.0,79206263514.4229,13.72,85567127462.31967
2005-08-29,2887061724.0,85567127462.31967,13.52,99973940379.92044
2005-08-30,3428548559.0,99973940379.92044,13.65,126510694483.74832
2005-08-31,4128792662.0,126510694483.74832,12.6,119887677438.13788
2005-09-01,3951152640.0,119887677438.13788,13.15,81800439754.79156
2005-09-02,2801400452.0,81800439754.79156,13.57,101756040038.68202
2005-09-06,3414849727.0,101756040038.68202,12.93,106385290448.20303
2005-09-07,3634014119.0,106385290448.20303,12.52,103590642637.69
2005-09-08,3604235661.0,103590642637.69,12.93,107017059013.6074
2005-09-09,3691750916.0,107017059013.6074,11.98,107275938313.47174
2005-09-12,3726834169.0,107275938313.47174,11.65,110797492095.62724
2005-09-13,3914191097.0,110797492095.62724,12.39,106309404452.27792
2005-09-14,3754004536.0,106309404452.27792,12.91,108225303259.39644
2005-09-15,3865557502.0,108225303259.39644,12.49,162590399498.58524
2005-09-16,5627766285.0,162590399498.58524,11.22,107103459604.5922
2005-09-19,3698157400.0,107103459604.5922,12.14,121432287976.6878
2005-09-20,4238316150.0,121432287976.6878,12.64,130554496390.85486
2005-09-21,4397404212.0,130554496390.85486,13.79,128474839082.52087
2005-09-22,4228674520.0,128474839082.52087,13.33,104966253719.20822
2005-09-23,3641840919.0,104966253719.20822,12.96,106940267530.10233
2005-09-26,3618340659.0,106940267530.10233,13.04,102293910593.77373
2005-09-27,3665592736.0,102293910593.77373,12.76,111182042390.2238
2005-09-28,3930134932.0,111182042390.2238,12.63,119123539581.70268
2005-09-29,4041209446.0,119123539581.70268,12.24,108447585261.3812
2005-09-30,3818047298.0,108447585261.3812,11.92,114193123722.28792
2005-10-03,3989514476.0,114193123722.28792,12.46,123292412266.41582
2005-10-04,4474970073.0,123292412266.41582,13.2,130520116829.7156
2005-10-05,4549002882.0,130520116829.7156,14.55,151785651285.19275
2005-10-06,4994030612.0,151785651285.19275,14.96,105630748238.43298
2005-10-07,3627125085.0,105630748238.43298,14.59,94325602788.56712
2005-10-10,3644346956.0,94325602788.56712,15.55,117437017983.9596
2005-10-11,4182282077.0,117437017983.9596,15.63,131708598447.6242
2005-10-12,4597605953.0,131708598447.6242,16.22,128965957743.1478
2005-10-13,4205765161.0,128965957743.1478,16.47,115538950287.87663
2005-10-14,3781838606.0,115538950287.87663,14.87,98948058493.24255
2005-10-17,3364117276.0,98948058493.24255,14.67,113116472449.65169
2005-10-18,3773810871.0,113116472449.65169,15.33,143155055060.5504
2005-10-19,4677465066.0,143155055060.5504,13.5,139995655960.4608
2005-10-20,4526956989.0,139995655960.4608,16.11,135465316564.64178
2005-10-21,4310860996.0,135465316564.64178,16.13,115117973663.83676
2005-10-24,3809141944.0,115117973663.83676,14.74,119742797736.9866
2005-10-25,3987212620.0,119742797736.9866,14.53,128343793391.25352
2005-10-26,4400789581.0,128343793391.25352,14.59,118058716763.96892
2005-10-27,4221377891.0,118058716763.96892,16.02,127032472973.45378
2005-10-28,4334856384.0,127032472973.45378,14.25,138876289351.46698
2005-10-31,4575133818.0,138876289351.46698,15.32,134643491039.8139
2005-11-01,4451048401.0,134643491039.8139,14.85,142300413012.66003
2005-11-02,4933005842.0,142300413012.66003,13.48,146415928145.5338
2005-11-03,5094581929.0,146415928145.5338,13.0,112125513883.89732
2005-11-04,3823409409.0,112125513883.89732,13.17,110224551943.7514
2005-11-07,3813006870.0,110224551943.7514,13.1,103701771389.72632
2005-11-08,3613164476.0,103701771389.72632,13.08,116001291434.04698
2005-11-09,3881627615.0,116001291434.04698,12.8,130703615107.61136
2005-11-10,4391353554.0,130703615107.61136,11.9,97008605251.72572
2005-11-11,3260613612.0,97008605251.72572,11.63,100381942576.4174
2005-11-14,3439878074.0,100381942576.4174,12.18,123830109471.84271
2005-11-15,4120665422.0,123830109471.84271,12.23,115308997356.61513
2005-11-16,3933436089.0,115308997356.61513,12.26,124369158107.93848
2005-11-17,4195063008.0,124369158107.93848,11.25,132726068056.85358
2005-11-18,4532818122.0,132726068056.85358,11.12,115894891535.25832
2005-11-21,3857051351.0,115894891535.25832,10.82,124980957174.0551
2005-11-22,4216659910.0,124980957174.0551,10.6,105307570495.73268
2005-11-23,3640623431.0,105307570495.73268,10.96,40204417973.06773
2005-11-25,1384614612.0,40204417973.06773,10.88,112791579749.207
2005-11-28,3640704140.0,112791579749.207,11.84,120838776870.69308
2005-11-29,4088343704.0,120838776870.69308,11.89,126785441744.2298
2005-11-30,4396399756.0,126785441744.2298,12.06,129883828193.62312
2005-12-01,4757849437.0,129883828193.62312,11.24,109686163553.04666
2005-12-02,3948038465.0,109686163553.04666,11.01,118590979362.47646
2005-12-05,4075285123.0,118590979362.47646,11.6,121433313894.4256
2005-12-06,3990140034.0,121433313894.4256,11.52,117727426898.98492
2005-12-07,3934347952.0,117727426898.98492,12.18,123055238520.13974
2005-12-08,4191725554.0,123055238520.13974,12.21,103613227480.0639
2005-12-09,3623773763.0,103613227480.0639,11.69,103013820661.9962
2005-12-12,3634341134.0,103013820661.9962,11.47,130684759695.23495
2005-12-13,4382893764.0,130684759695.23495,11.11,121885999197.42068
2005-12-14,3967526747.0,121885999197.42068,10.48,120664661015.74818
2005-12-15,4021451592.0,120664661015.74818,10.73,156037012667.0024
2005-12-16,5351329341.0,156037012667.0024,10.68,123368190135.2893
2005-12-19,4029355025.0,123368190135.2893,11.38,110399480450.93774
2005-12-20,3803431307.0,110399480450.93774,11.19,110116152569.59984
2005-12-21,3769131407.0,110116152569.59984,10.81,100394298734.22871
2005-12-22,3433852966.0,100394298734.22871,10.29,65675017260.15704
2005-12-23,2295711992.0,65675017260.15704,10.27,83071386669.78758
2005-12-27,2841662385.0,83071386669.78758,11.57,77877438190.9667
2005-12-28,2717392907.0,77877438190.9667,11.35,74244471206.54108
2005-12-29,2642602391.0,74244471206.54108,11.61,79220119131.04855
2005-12-30,2844521002.0,79220119131.04855,12.07,148136360060.23346
2006-01-03,4654432889.0,148136360060.23346,11.14,138564111100.01392
2006-01-04,4491398097.0,138564111100.01392,11.37,131995400221.90016
2006-01-05,4436018938.0,131995400221.90016,11.31,143744987359.02072
2006-01-06,4790099067.0,143744987359.02072,11.0,132528663412.65956
2006-01-09,4340140645.0,132528663412.65956,11.13,137784824257.42633
2006-01-10,4421682082.0,137784824257.42633,10.86,141160152389.13773
2006-01-11,4835321698.0,141160152389.13773,10.94,132465487651.52658
2006-01-12,4388193900.0,132465487651.52658,11.2,112494702706.2912
2006-01-13,4000756396.0,112494702706.2912,11.23,121342721297.13536
2006-01-17,3978143805.0,121342721297.13536,11.91,143935401395.53168
2006-01-18,4632164684.0,143935401395.53168,12.25,148433394001.64453
2006-01-19,4884018421.0,148433394001.64453,11.98,176562782405.38397
2006-01-20,5255728454.0,176562782405.38397,14.56,136090932663.89566
2006-01-23,4246888830.0,136090932663.89566,13.93,145438505605.53162
2006-01-24,4747219356.0,145438505605.53162,13.31,155633721722.26678
2006-01-25,4871105042.0,155633721722.26678,12.87,170168850530.9886
2006-01-26,5411701862.0,170168850530.9886,12.42,156062145635.2202
2006-01-27,5037655980.0,156062145635.2202,11.97,137933820580.11456
2006-01-30,4312496850.0,137933820580.11456,12.39,164514227808.85663
2006-01-31,5116306081.0,164514227808.85663,12.95,158771546922.9247
2006-02-01,4942263031.0,158771546922.9247,12.36,151071247917.7214
2006-02-02,4948181038.0,151071247917.7214,13.23,139557447337.81473
2006-02-03,4641561529.0,139557447337.81473,12.96,121138694211.82655
2006-02-06,3985351309.0,121138694211.82655,13.04,140039757475.49716
2006-02-07,4603998955.0,140039757475.49716,13.59,143900959763.2976
2006-02-08,4723588880.0,143900959763.2976,12.83,139780197291.4539
2006-02-09,4809400765.0,139780197291.4539,13.12,136007590932.4495
2006-02-10,4406391109.0,136007590932.4495,12.87,108250251195.02724
2006-02-13,3574447855.0,108250251195.02724,13.35,137524809007.65225
2006-02-14,4339488455.0,137524809007.65225,12.25,137792997939.5409
2006-02-15,4195012418.0,137792997939.5409,12.31,134269121605.948
2006-02-16,4286023542.0,134269121605.948,11.48,121855382322.0745
2006-02-17,4086152993.0,121855382322.0745,12.01,119231126791.77193
2006-02-21,3933376520.0,119231126791.77193,12.41,126051753016.77097
2006-02-22,4110531294.0,126051753016.77097,11.88,122060074566.73
2006-02-23,3969152161.0,122060074566.73,11.87,106881810925.12558
2006-02-24,3605111824.0,106881810925.12558,11.46,113511234200.82114
2006-02-27,3788804024.0,113511234200.82114,11.59,151507841635.0094
2006-02-28,4648105099.0,151507841635.0094,12.34,131502680572.52376
2006-03-01,4596278864.0,131502680572.52376,11.54,134361838814.3036
2006-03-02,4670944613.0,134361838814.3036,11.72,125246363284.9696
2006-03-03,4661599778.0,125246363284.9696,11.96,128401396037.9833
2006-03-06,4556124168.0,128401396037.9833,12.74,125633076664.92198
2006-03-07,4272807723.0,125633076664.92198,12.66,138303914733.52814
2006-03-08,4664267949.0,138303914733.52814,12.32,120665473326.80605
2006-03-09,4151105679.0,120665473326.80605,12.68,122387825126.04231
2006-03-10,3930231014.0,122387825126.04231,11.85,115403412852.66003
2006-03-13,3799681918.0,115403412852.66003,11.37,129316627232.2406
2006-03-14,4182600350.0,129316627232.2406,10.74,130543960123.04466
2006-03-15,4454561046.0,130543960123.04466,11.35,132476851533.6026
2006-03-16,4729460485.0,132476851533.6026,11.98,151126288505.8086
2006-03-17,5225117287.0,151126288505.8086,12.12,113011382137.82706
2006-03-20,4103769530.0,113011382137.82706,11.79,132223759140.48103
2006-03-21,4630001401.0,132223759140.48103,11.62,123734494387.7774
2006-03-22,4264774995.0,123734494387.7774,11.21,115980746831.47932
2006-03-23,4027779623.0,115980746831.47932,11.17,112868281324.20456
2006-03-24,4351470807.0,112868281324.20456,11.19,106660211459.9863
2006-03-27,3951170814.0,106660211459.9863,11.46,125556470181.19028
2006-03-28,4225657983.0,125556470181.19028,11.58,138465947541.44415
2006-03-29,4646787852.0,138465947541.44415,10.95,133938494045.22046
2006-03-30,4526099046.0,133938494045.22046,11.57,138071884523.75656
2006-03-31,4282018482.0,138071884523.75656,11.39,130912972094.76031
2006-04-03,4542422262.0,130912972094.76031,11.57,128259525947.50092
2006-04-04,4321748229.0,128259525947.50092,11.14,137068622861.02
2006-04-05,4474310844.0,137068622861.02,11.13,135771138607.6406
2006-04-06,4562297161.0,135771138607.6406,11.45,124636896500.45384
2006-04-07,4171830579.0,124636896500.45384,12.26,112356046236.6652
2006-04-10,3878019470.0,112356046236.6652,12.19,128764559883.74731
2006-04-11,4450314658.0,128764559883.74731,13.0,105587000323.76538
2006-04-12,3547662908.0,105587000323.76538,12.76,105273697970.83694
2006-04-13,3474235001.0,105273697970.83694,12.38,107743056139.58878
2006-04-17,3650896020.0,107743056139.58878,12.58,152770526685.48404
2006-04-18,4923547360.0,152770526685.48404,11.4,149575981154.64282
2006-04-19,4726408520.0,149575981154.64282,11.32,152136374762.9461
2006-04-20,4787479202.0,152136374762.9461,11.64,156296643526.794
2006-04-21,4839865964.0,156296643526.794,11.59,126294182694.13808
2006-04-24,4247498437.0,126294182694.13808,11.75,143064521272.60144
2006-04-25,4791995314.0,143064521272.60144,11.75,145263334137.2178
2006-04-26,4688735017.0,145263334137.2178,11.76,175204240049.123
2006-04-27,5563710985.0,175204240049.123,11.84,157376697501.44965
2006-04-28,5140726662.0,157376697501.44965,11.59,145415838152.7316
2006-05-01,4630305296.0,145415838152.7316,12.54,142517594012.53668
2006-05-02,4619355738.0,142517594012.53668,11.99,145055862071.9786
2006-05-03,4727662726.0,145055862071.9786,11.99,141881104447.57053
2006-05-04,4556634412.0,141881104447.57053,11.86,136806132279.85576
2006-05-05,4418842559.0,136806132279.85576,11.62,125807915326.77264
2006-05-08,4016856395.0,125807915326.77264,12.0,130364908710.98068
2006-05-09,4179607202.0,130364908710.98068,11.99,136743682057.03136
2006-05-10,4403469623.0,136743682057.03136,11.78,152978885670.45697
2006-05-11,5102225171.0,152978885670.45697,12.49,148976293212.68207
2006-05-12,4924747260.0,148976293212.68207,14.19,146471050907.52356
2006-05-15,4639058514.0,146471050907.52356,13.57,136063155634.23135
2006-05-16,4493959552.0,136063155634.23135,13.35,164050556711.198
2006-05-17,5333827288.0,164050556711.198,16.26,143297619684.25452
2006-05-18,4670609265.0,143297619684.25452,16.99,178119300933.09058
2006-05-19,5667397850.0,178119300933.09058,17.18,162817572556.76788
2006-05-22,5234727160.0,162817572556.76788,17.72,146492490176.3467
2006-05-23,4882705851.0,146492490176.3467,18.26,175723191036.94284
2006-05-24,5779843827.0,175723191036.94284,17.36,138078261585.1971
2006-05-25,4495261790.0,138078261585.1971,15.5,103118721241.05817
2006-05-26,3449103803.0,103118721241.05817,14.26,117627945152.69276
2006-05-30,3937435843.0,117627945152.69276,18.66,154462939754.38544
2006-05-31,5008413318.0,154462939754.38544,16.44,138824101090.14374
2006-06-01,4635541183.0,138824101090.14374,14.52,127197138571.7637
2006-06-02,4251670627.0,127197138571.7637,14.32,123789648518.10748
2006-06-05,4149546521.0,123789648518.10748,16.65,148933820574.3766
2006-06-06,4883876791.0,148933820574.3766,17.34,140192545174.54727
2006-06-07,4641925822.0,140192545174.54727,17.8,194960299745.43277
2006-06-08,6567908210.0,194960299745.43277,18.35,120353488477.15736
2006-06-09,4072295701.0,120353488477.15736,18.12,119034355877.52226
2006-06-12,4200712018.0,119034355877.52226,20.96,168603610229.8509
2006-06-13,5788925137.0,168603610229.8509,23.81,144755913431.8352
2006-06-14,4882417038.0,144755913431.8352,21.46,156051862298.8857
2006-06-15,5121291390.0,156051862298.8857,15.9,152433781446.35196
2006-06-16,5355258346.0,152433781446.35196,17.25,118684799728.2575
2006-06-19,4002417540.0,118684799728.2575,17.83,113932634451.14124
2006-06-20,3946492086.0,113932634451.14124,16.69,129925982776.70564
2006-06-21,4363519512.0,129925982776.70564,15.52,115931314169.32816
2006-06-22,3892158463.0,115931314169.32816,15.88,109289828426.57304
2006-06-23,3663708558.0,109289828426.57304,15.89,98316147004.6282
2006-06-26,3397342355.0,98316147004.6282,15.62,120336910758.6919
2006-06-27,4185805749.0,120336910758.6919,16.4,110861984038.7649
2006-06-28,3838102848.0,110861984038.7649,15.79,149166228475.58508
2006-06-29,5004668633.0,149166228475.58508,13.03,172766251278.30902
2006-06-30,6823361661.0,172766251278.30902,13.08,55799010072.50009
2006-07-03,1902214977.0,55799010072.50009,13.05,116780037703.77576
2006-07-05,3837726034.0,116780037703.77576,14.15,112864877551.64734
2006-07-06,3782709314.0,112864877551.64734,13.65,114943848324.4964
2006-07-07,3897671755.0,114943848324.4964,13.97,99547530284.37949
2006-07-10,3544062749.0,99547530284.37949,14.02,125845586762.04834
2006-07-11,4438444197.0,125845586762.04834,13.14,120824521687.70905
2006-07-12,4105031542.0,120824521687.70905,14.49,137895442244.11566
2006-07-13,4748653292.0,137895442244.11566,17.79,128713268647.75584
2006-07-14,4367885648.0,128713268647.75584,18.05,110954387338.12051
2006-07-17,3778796735.0,110954387338.12051,18.64,134662493052.5115
2006-07-18,4626354404.0,134662493052.5115,17.74,156306341854.72168
2006-07-19,5211747843.0,156306341854.72168,15.55,139513702008.006
2006-07-20,4656528142.0,139513702008.006,16.21,149318227960.27618
2006-07-21,5150544786.0,149318227960.27618,17.4,129431158046.55852
2006-07-24,4367079577.0,129431158046.55852,14.98,138022589323.2129
2006-07-25,4608605066.0,138022589323.2129,14.85,146892959276.1424
2006-07-26,4884241655.0,146892959276.1424,14.62,144476195909.52686
2006-07-27,4952190890.0,144476195909.52686,14.94,128484605906.31644
2006-07-28,4395452298.0,128484605906.31644,14.33,119571540792.23364
2006-07-31,4066228096.0,119571540792.23364,14.95,121854834874.66508
2006-08-01,4266327151.0,121854834874.66508,15.05,133617698153.54909
2006-08-02,4540474060.0,133617698153.54909,14.34,138791941918.64813
2006-08-03,4708681199.0,138791941918.64813,14.46,135409151233.76154
2006-08-04,4508266966.0,135409151233.76154,14.34,105331343678.88228
2006-08-07,3578095464.0,105331343678.88228,15.23,125315992806.23572
2006-08-08,4404114198.0,125315992806.23572,15.23,133836156418.24982
2006-08-09,4800800396.0,133836156418.24982,15.2,123260869032.86188
2006-08-10,4191591991.0,123260869032.86188,14.46,96900088053.3412
2006-08-11,3488841732.0,96900088053.3412,14.3,104311129560.93854
2006-08-14,3673643088.0,104311129560.93854,14.26,120480335773.57307
2006-08-15,4159618699.0,120480335773.57307,13.42,131461995396.59622
2006-08-16,4708625534.0,131461995396.59622,12.41,127698815650.1364
2006-08-17,4431364128.0,127698815650.1364,12.24,109399685219.24068
2006-08-18,3825061475.0,109399685219.24068,11.64,91697290984.60423
2006-08-21,3192113189.0,91697290984.60423,12.22,101440881573.21776
2006-08-22,3580579086.0,101440881573.21776,12.19,96353651865.89752
2006-08-23,3470756862.0,96353651865.89752,12.4,98524726234.63972
2006-08-24,3460104890.0,98524726234.63972,12.4,85466544459.90363
2006-08-25,3023249049.0,85466544459.90363,12.31,94750552152.27573
2006-08-28,3241319412.0,94750552152.27573,12.18,113043873850.18604
2006-08-29,3814346766.0,113043873850.18604,12.28,107131459293.62794
2006-08-30,3758104207.0,107131459293.62794,12.22,104937511317.7838
2006-08-31,3849485575.0,104937511317.7838,12.31,90213695915.57376
2006-09-01,3178677686.0,90213695915.57376,11.96,113810627631.72926
2006-09-05,3906729674.0,113810627631.72926,12.63,120389776582.30775
2006-09-06,4187834763.0,120389776582.30775,13.74,122839105041.71265
2006-09-07,4227860340.0,122839105041.71265,13.88,106160864986.95744
2006-09-08,3643316125.0,106160864986.95744,13.16,133281567529.50996
2006-09-11,4346201853.0,133281567529.50996,12.99,149291693324.88373
